,HOG,label
6224,[0.09419988 0.2538213  0.09546447 ... 0.17762006 0.05263829 0.04192488],1
6225,[0.2460316  0.3057173  0.1044405  ... 0.11673462 0.08104765 0.00921373],0
6226,[0.06245204 0.04853646 0.15507689 ... 0.10006984 0.0462684  0.09161694],0
6227,[0.11665399 0.24759166 0.12719623 ... 0.24162103 0.08716821 0.02807054],0
6228,[0.14173209 0.32496955 0.04299869 ... 0.14086788 0.0487082  0.01142534],0
6229,[0.09065292 0.44648235 0.15542708 ... 0.15992843 0.06987036 0.05353681],0
6230,[       nan        nan        nan ... 0.02850359 0.00453723 0.05246476],0
6231,[0.06612387 0.28472713 0.15187328 ... 0.08045681 0.10586849 0.15876895],0
6232,[0.05377503 0.20694006 0.10580771 ... 0.10503188 0.02845159 0.01666497],0
6233,"[3.00945350e-02 4.91613088e-02 1.68426634e-02 ... 2.33720822e-01
 1.51620440e-05 2.44017431e-03]",1
6234,[0.01060879 0.22407481 0.08627481 ... 0.0049631  0.00030162 0.0370707 ],0
6235,[0.01961508 0.03592289 0.0410995  ... 0.12891122 0.009139   0.01102238],0
6236,[0.18385665 0.20979014 0.09737394 ... 0.23499733 0.05534118 0.06791554],0
6237,[0.07303735 0.19847122 0.22938246 ... 0.10676423 0.00312406 0.00625891],0
6238,[0.09481289 0.27779674 0.02167986 ... 0.02395023 0.02246961 0.25722423],0
6239,[0.18605703 0.56896797 0.16009266 ... 0.06120572 0.0576207  0.03106623],0
6240,[0.00298906 0.04804568 0.06114528 ... 0.12487256 0.04068402 0.07578694],1
6241,"[0.00000000e+00 4.95631119e-01 0.00000000e+00 ... 9.29853049e-04
 5.30119604e-05 5.37046699e-03]",0
6242,[0.10045298 0.15095397 0.12889017 ... 0.33536486 0.13674044 0.00093923],0
6243,[0.11450487 0.20896825 0.07473568 ... 0.1451895  0.07264801 0.18401669],0
6244,[0.0607095  0.18979334 0.09574203 ... 0.02682097 0.00365687 0.00711878],0
6245,[0.09883331 0.21836957 0.0897933  ... 0.15163342 0.09176388 0.02965612],0
6246,[0.         0.10684897 0.00160146 ... 0.00471448 0.         0.        ],0
6247,[0.0783521  0.08013607 0.09382592 ... 0.38902556 0.06329395 0.12008922],0
6248,[0.11906243 0.17691913 0.01388275 ... 0.01618257 0.01113915 0.03364716],0
6249,[0.         0.3383953  0.03115103 ... 0.09827782 0.10989918 0.041022  ],0
6250,[0.         0.38653077 0.02435686 ... 0.16463801 0.05473964 0.        ],0
6251,[0.         0.37761166 0.11104241 ... 0.12443278 0.01767295 0.00828777],1
6252,[0.05599513 0.06904351 0.02069326 ... 0.         0.         0.        ],1
6253,[0.         0.         0.         ... 0.07966348 0.01807904 0.00054264],0
6254,[0.0809535  0.18469778 0.         ... 0.15364476 0.00454452 0.003948  ],1
6255,[0.41532966 0.39860416 0.23848471 ... 0.         0.         0.        ],0
6256,[0.24462334 0.32186362 0.0504247  ... 0.0673602  0.0172171  0.14410244],0
6257,[0.03865029 0.22102627 0.08003835 ... 0.01986158 0.01124854 0.30627804],0
6258,[0.03842415 0.07972445 0.04921821 ... 0.4130087  0.01687561 0.03292692],0
6259,[0.20868901 0.14296242 0.07057497 ... 0.12305848 0.05909387 0.04702179],0
6260,[0.05578976 0.12678859 0.06988981 ... 0.06629032 0.00424274 0.03383652],0
6261,[       nan        nan        nan ... 0.13141149 0.00784946 0.        ],0
6262,[0.11783871 0.26015704 0.1246481  ... 0.00031495 0.00166696 0.17121855],0
6263,[0.25168856 0.64240827 0.00917504 ... 0.09492403 0.0726838  0.0966229 ],0
6264,[0.33606359 0.58395702 0.09512703 ... 0.0650568  0.07605471 0.07755807],0
6265,[0.03747495 0.15875077 0.20545397 ... 0.15589275 0.10561433 0.04104879],0
6266,[0.09016749 0.17916603 0.05976942 ... 0.20737064 0.04621175 0.05048206],1
6267,[0.09760682 0.1844189  0.09638784 ... 0.06558663 0.02062645 0.0107295 ],0
6268,[0.05833481 0.15542416 0.09545359 ... 0.12007969 0.0073328  0.03048665],0
6269,[0.26304704 0.50804189 0.066199   ... 0.07117278 0.06869242 0.01162057],0
6270,[0.         0.14416995 0.02620229 ... 0.10475808 0.03510818 0.04999508],0
6271,[0.02377844 0.28836761 0.03912985 ... 0.17168908 0.09922369 0.16851432],0
6272,[0.0849999  0.22689942 0.24878062 ... 0.08778086 0.026604   0.00474603],0
6273,[0.26889037 0.56814516 0.29333106 ... 0.17157604 0.08506515 0.        ],0
6274,[0.04918824 0.14421305 0.11648644 ... 0.10060924 0.07959203 0.00902248],0
6275,[0.16659258 0.26304656 0.10769709 ... 0.07770771 0.05126107 0.00570601],1
6276,[0.25224596 0.14343835 0.03634633 ... 0.04699587 0.0129403  0.07628218],0
6277,[0.         0.13000112 0.04124039 ... 0.02838756 0.0045663  0.0057959 ],0
6278,[0.         0.         0.         ... 0.17015447 0.04998286 0.04106651],0
6279,[0.05338868 0.2183887  0.14511209 ... 0.02039776 0.00771271 0.00700591],0
6280,[0.0022636  0.00392126 0.00470845 ... 0.05521311 0.00337786 0.01189475],0
6281,[0.08453543 0.12507132 0.02464432 ... 0.11907196 0.09161818 0.05445973],0
6282,[0.18348137 0.33756436 0.2176155  ... 0.00470863 0.00171946 0.25640143],0
6283,[0.         0.         0.         ... 0.07646961 0.01569347 0.04381344],0
6284,[0.0928511  0.0829895  0.06520852 ... 0.11683425 0.01738694 0.02174635],0
6285,[0.03919575 0.07982361 0.03127479 ... 0.02983011 0.03180529 0.04016424],0
6286,[0.1813223  0.28947452 0.04718403 ... 0.06926404 0.05627348 0.00279853],0
6287,[0.11105632 0.31722276 0.12083073 ... 0.15345829 0.1004147  0.05989259],0
6288,[0.00572237 0.04599045 0.03768175 ... 0.17503853 0.02872987 0.00356897],0
6289,"[1.43190763e-01 3.48761018e-01 1.13524765e-01 ... 4.75155171e-02
 2.88577975e-04 3.60155546e-02]",0
6290,[0.00236739 0.01739194 0.02932467 ... 0.16458532 0.04778044 0.06600608],0
6291,[0.02687419 0.1257751  0.02968129 ... 0.00169132 0.         0.00127795],0
6292,[0.09601875 0.23281262 0.04648354 ... 0.00726649 0.01490141 0.07149682],0
6293,[       nan        nan        nan ... 0.0164739  0.06940592 0.02103013],0
6294,[0.13939629 0.4079462  0.09184197 ... 0.22114387 0.18754263 0.05848854],0
6295,[0.00306332 0.0032291  0.00040214 ... 0.04551531 0.         0.00227857],0
6296,[0.04932333 0.40695237 0.32606221 ... 0.12357815 0.09092175 0.0007883 ],0
6297,[0.15044667 0.39980874 0.00341386 ... 0.14719653 0.04587287 0.0294739 ],1
6298,[0.05948771 0.07016534 0.08607514 ... 0.11197367 0.03457863 0.09443933],0
6299,[0.01492852 0.22331661 0.12007651 ... 0.05869788 0.00822679 0.28425325],0
6300,[0.0499214  0.06393038 0.03815091 ... 0.01610579 0.0010013  0.        ],0
6301,[0.0594565  0.19845825 0.08331801 ... 0.15099806 0.05342815 0.08711789],0
6302,[0.00832154 0.14958534 0.09865292 ... 0.00376176 0.0004125  0.06194747],1
6303,[0.03789821 0.2205195  0.15160548 ... 0.01260759 0.00917887 0.4161489 ],0
6304,[0.         0.         0.         ... 0.02486714 0.00804322 0.00389265],0
6305,[0.16224632 0.25516881 0.02465004 ... 0.11346297 0.02427526 0.02741609],0
6306,[0.14787635 0.36190101 0.04205179 ... 0.18361802 0.00595684 0.03712914],0
6307,[0.12391653 0.17847976 0.07499447 ... 0.16811984 0.12071046 0.06471226],1
6308,[0.25964973 0.32375608 0.06330346 ... 0.16411089 0.06193064 0.00876832],1
6309,[0.21737332 0.14801048 0.12736349 ... 0.06519823 0.0327332  0.16422536],0
6310,[0.37489282 0.57681539 0.0067694  ... 0.20152412 0.04629366 0.03256945],0
6311,[0.00541378 0.07426792 0.         ... 0.         0.         0.18816733],0
6312,[0.01830466 0.02194926 0.03425712 ... 0.07390305 0.0493788  0.        ],0
6313,[0.01965937 0.04161205 0.00829203 ... 0.16893733 0.18324143 0.2040658 ],0
6314,[0.03327363 0.14939672 0.08296466 ... 0.16987801 0.07658945 0.05483553],1
6315,[0.10828009 0.30557935 0.15153918 ... 0.05054232 0.03165116 0.09796005],0
6316,[0.36599531 0.35997639 0.14254733 ... 0.19692099 0.09861965 0.04080127],0
6317,[0.07157094 0.07494036 0.0911218  ... 0.1154678  0.08997953 0.02663497],1
6318,[0.19427874 0.18388443 0.24327049 ... 0.01049022 0.01261461 0.10458869],0
6319,[0.24153942 0.40768935 0.13344084 ... 0.13498214 0.06178256 0.03593724],0
6320,[0.16658434 0.22878752 0.07411432 ... 0.07377291 0.04258155 0.12511434],0
6321,[0.1908067  0.25030629 0.02798969 ... 0.02430397 0.03973752 0.00307649],0
6322,[0.04460417 0.10006714 0.0446358  ... 0.03110902 0.00480324 0.00918119],0
6323,[0.00214943 0.0143136  0.01170959 ... 0.07538361 0.15973971 0.02803844],0
6324,[0.26606169 0.41964423 0.09567996 ... 0.05659611 0.03370867 0.01104925],1
6325,[0.21085955 0.20361721 0.09809119 ... 0.06084611 0.         0.        ],0
6326,[0.08860564 0.39705049 0.03488686 ... 0.02193838 0.02140391 0.00523653],0
6327,[0.12670279 0.29694665 0.12200259 ... 0.13941105 0.06667635 0.02206456],0
6328,[0.0680538  0.21261787 0.03649049 ... 0.11983164 0.01115604 0.08636623],0
6329,[0.15560731 0.34488367 0.2377738  ... 0.02046338 0.01544109 0.00615606],0
6330,[0.01898515 0.08105225 0.04068303 ... 0.02892402 0.03072785 0.01502705],0
6331,[0.06507136 0.21434443 0.19960237 ... 0.12647658 0.02154284 0.00589387],0
6332,[0.0059748  0.11710555 0.04649553 ... 0.14502937 0.13840339 0.01403967],0
6333,[0.08212863 0.24196327 0.17977456 ... 0.15998073 0.06906972 0.01689076],0
6334,[0.3190978  0.18936955 0.03850463 ... 0.05901918 0.00270645 0.01409177],1
6335,[0.00907899 0.02388904 0.03321699 ... 0.15005316 0.03680257 0.0743521 ],0
6336,[0.02524595 0.07516792 0.08559834 ... 0.05712015 0.05154707 0.01581898],0
6337,[0.         0.         0.         ... 0.03921093 0.01436534 0.00122406],0
6338,[0.01285473 0.05611625 0.06958254 ... 0.06164616 0.0381483  0.16449526],0
6339,[0.01488941 0.20985899 0.14754263 ... 0.04849593 0.03327743 0.05289499],0
6340,[0.052334   0.11654786 0.15629164 ... 0.0509385  0.00847747 0.        ],0
6341,[0.05687667 0.28029437 0.1887204  ... 0.01841049 0.00612121 0.        ],0
6342,[0.11893893 0.12670117 0.12939044 ... 0.16092389 0.04039887 0.00283082],0
6343,[0.         0.         0.         ... 0.15745075 0.02377755 0.05929748],0
6344,[0.02956525 0.06844254 0.02866397 ... 0.0794105  0.08727886 0.01431924],0
6345,[0.         0.00939905 0.00020772 ... 0.19660824 0.07479281 0.04189443],0
6346,[       nan        nan        nan ... 0.13619106 0.01092491 0.00702717],0
6347,[0.38821621 0.10678767 0.05198426 ... 0.23575884 0.1214243  0.02693168],0
6348,[0.06776609 0.1991426  0.09739549 ... 0.14699664 0.11225286 0.12642197],0
6349,[0.03476228 0.08546941 0.01967029 ... 0.04055637 0.01964446 0.00963211],0
6350,[0.14581284 0.1125932  0.12404365 ... 0.15229512 0.01679098 0.04103981],0
6351,[0.14019963 0.31768681 0.10792273 ... 0.04223623 0.04381002 0.13293001],0
6352,[0.         0.02154727 0.         ... 0.04355189 0.04004703 0.08414373],0
6353,[0.33486189 0.47507903 0.3017794  ... 0.07935658 0.04409598 0.02148611],0
6354,[0.01933027 0.01938274 0.0052041  ... 0.12245736 0.00405461 0.01243003],0
6355,[0.0693992  0.3431586  0.33182736 ... 0.09119186 0.04714599 0.00868182],1
6356,[0.14228401 0.17369218 0.15042854 ... 0.04969909 0.05107306 0.00081626],1
6357,[0.06992671 0.24987264 0.10986804 ... 0.03384179 0.08020166 0.17902603],0
6358,[0.         0.03783784 0.         ... 0.11129665 0.0492854  0.        ],0
6359,[0.00277157 0.01427663 0.0197879  ... 0.02363097 0.01736332 0.00013343],1
6360,[0.11355032 0.0885811  0.17964499 ... 0.00494106 0.00164283 0.14458508],0
6361,[0.01054365 0.20381965 0.08652455 ... 0.02158899 0.019368   0.02649832],0
6362,[0.16885631 0.38668355 0.0067923  ... 0.00737907 0.00341702 0.16176415],1
6363,[0.         0.01357609 0.         ... 0.0670854  0.01839714 0.223358  ],0
6364,[0.00208027 0.04921801 0.01466198 ... 0.02561113 0.01475559 0.0015741 ],1
6365,[0.0316518  0.33968052 0.34458485 ... 0.08201925 0.01497832 0.00829382],1
6366,[0.32617478 0.2661818  0.07006046 ... 0.15761169 0.05017715 0.04322124],0
6367,[0.01043805 0.01736022 0.00469177 ... 0.1756772  0.04245544 0.0209718 ],0
6368,[0.03469852 0.05440285 0.         ... 0.15278834 0.02409785 0.02059706],0
6369,[0.03172522 0.08756558 0.141329   ... 0.0041119  0.         0.        ],0
6370,[0.04273166 0.16144909 0.1973691  ... 0.10419709 0.0722012  0.04828945],0
6371,[0.16404902 0.42661194 0.06945785 ... 0.02552785 0.0312736  0.04197714],0
6372,[0.21246181 0.68388231 0.04156168 ... 0.03329544 0.00954354 0.26525583],0
6373,[0.33194424 0.50685203 0.23440278 ... 0.1474022  0.0159627  0.0019296 ],0
6374,[0.15395547 0.22330849 0.0873711  ... 0.16534284 0.09053076 0.07199199],0
6375,[0.         0.04099687 0.         ... 0.134801   0.0433412  0.03263395],0
6376,[0.03970509 0.38046104 0.16780109 ... 0.12027553 0.02392496 0.02348898],0
6377,[0.05816411 0.286184   0.1558684  ... 0.1772259  0.04326475 0.01165311],0
6378,[0.02109795 0.09832699 0.05813547 ... 0.05766379 0.02466732 0.0348661 ],0
6379,[0.01733244 0.12198975 0.2218841  ... 0.15129968 0.01337598 0.0313055 ],0
6380,[0.19349303 0.32794053 0.07464326 ... 0.02696158 0.01851494 0.07626887],0
6381,[0.04211246 0.16933341 0.05180011 ... 0.265655   0.45762558 0.01261257],0
6382,[0.01063536 0.02123059 0.0073248  ... 0.02415269 0.03366434 0.14322113],0
6383,[0.01732788 0.05501375 0.03378328 ... 0.1574733  0.08551412 0.06921041],0
6384,[0.26980942 0.22356955 0.16533387 ... 0.11917262 0.12097714 0.01756161],0
6385,"[3.66138795e-01 4.14782368e-01 1.25716259e-01 ... 1.01064613e-03
 2.65417595e-04 8.10605656e-03]",0
6386,[0.04421814 0.12161965 0.07268082 ... 0.0472063  0.05515269 0.02376214],1
6387,[0.         0.         0.         ... 0.1381932  0.06656405 0.06253966],0
6388,[0.06868373 0.16775464 0.08275909 ... 0.11394852 0.04039601 0.02349102],0
6389,[0.         0.24252219 0.04337485 ... 0.03038971 0.00395117 0.37159327],0
6390,[0.01717852 0.13131867 0.00738788 ... 0.00909617 0.01032741 0.00892886],0
6391,[0.08988435 0.30549144 0.0421449  ... 0.09817489 0.02295227 0.0242903 ],1
6392,[0.06530386 0.19919559 0.10551876 ... 0.16185004 0.04347711 0.02222104],0
6393,[0.18672721 0.34998661 0.14660284 ... 0.1697408  0.05578968 0.14514954],0
6394,[0.1578842  0.17684999 0.13349054 ... 0.0598433  0.00228775 0.00317404],0
6395,[0.07666091 0.15500766 0.02913636 ... 0.11912235 0.11082849 0.11681246],1
6396,"[8.92196437e-02 3.26781440e-01 2.09535862e-01 ... 9.77083512e-02
 2.10514156e-02 2.15464170e-04]",0
6397,[0.         0.         0.         ... 0.02664701 0.03511115 0.01358587],0
6398,[0.06966085 0.36233668 0.31023693 ... 0.06686512 0.0067317  0.04053242],0
6399,[0.04760543 0.16371625 0.06124909 ... 0.16483742 0.05039945 0.01670411],0
6400,[0.0376095  0.06193057 0.01883509 ... 0.0720128  0.00888826 0.00578334],0
6401,[0.04996616 0.21902784 0.18044044 ... 0.28353891 0.06956596 0.00661108],0
6402,[0.17826413 0.36663427 0.13888838 ... 0.00900356 0.00324567 0.03307809],0
6403,[0.11353417 0.22601174 0.06094066 ... 0.1470367  0.06535447 0.07545904],1
6404,[0.18650275 0.24983995 0.17871059 ... 0.01851438 0.         0.        ],0
6405,[0.         0.01871135 0.01131432 ... 0.21241618 0.05621586 0.00245821],0
6406,[0.11674911 0.21222704 0.11197549 ... 0.02170014 0.01137679 0.03352946],0
6407,[0.06940653 0.06286126 0.         ... 0.13386181 0.         0.        ],0
6408,[0.01342493 0.04099365 0.02481739 ... 0.         0.         0.02274089],1
6409,[0.08435333 0.1481476  0.00261673 ... 0.03287533 0.00380853 0.035371  ],0
6410,[0.09496177 0.32834876 0.10841743 ... 0.12359836 0.10127134 0.02526687],0
6411,[0.02104463 0.10435538 0.01392522 ... 0.02213643 0.01087134 0.00200823],0
6412,[0.18384282 0.22994309 0.0406741  ... 0.0785391  0.08579177 0.21964875],1
6413,[0.05168914 0.05637062 0.05197544 ... 0.19792138 0.11802612 0.03352293],0
6414,"[8.91133839e-02 2.91220804e-01 2.72516514e-02 ... 1.06464653e-02
 2.77558629e-04 4.75850401e-02]",0
6415,[0.01664311 0.04453789 0.02302528 ... 0.04124894 0.01891395 0.03776771],0
6416,[0.         0.3016407  0.04656859 ... 0.11529598 0.06722701 0.04695975],0
6417,[0.         0.07978411 0.02815405 ... 0.         0.         0.        ],0
6418,[0.23390881 0.49829617 0.04668507 ... 0.02948464 0.01198184 0.        ],1
6419,"[7.10082454e-03 1.02999641e-01 6.72913752e-05 ... 2.59251172e-01
 1.69220412e-02 8.29209044e-02]",0
6420,[0.12937586 0.19171658 0.07868819 ... 0.13081001 0.03541512 0.        ],0
6421,[0.34314464 0.28349505 0.0774658  ... 0.03967964 0.01248458 0.        ],1
6422,[0.28273617 0.4364047  0.08223354 ... 0.08675842 0.04392881 0.03962374],0
6423,[0.         0.03460091 0.01328333 ... 0.08235523 0.01877526 0.02296973],0
6424,[0.         0.00088496 0.00209577 ... 0.01294057 0.01148308 0.00713951],0
6425,[0.05320892 0.14020519 0.02314524 ... 0.03622363 0.05284397 0.07594106],0
6426,[0.21324811 0.21965302 0.07070274 ... 0.02504814 0.01223302 0.00499499],0
6427,"[1.23913962e-01 4.02568781e-01 1.95272163e-02 ... 5.75274725e-01
 5.68443931e-04 5.81452031e-04]",0
6428,[0.32756682 0.80727634 0.07451474 ... 0.22595333 0.00534328 0.00306329],0
6429,[0.06845706 0.19231979 0.03719466 ... 0.01622346 0.00630112 0.00360073],0
6430,[0.         0.04040782 0.03134922 ... 0.15697397 0.03701739 0.0582122 ],0
6431,[0.02809065 0.0933381  0.01454537 ... 0.02218315 0.00260478 0.01953184],0
6432,[0.12087172 0.37555331 0.06213704 ... 0.02825551 0.         0.00381582],0
6433,[0.3140263  0.29599086 0.10978823 ... 0.12514527 0.03369581 0.02805815],1
6434,[0.01378301 0.04914181 0.02897141 ... 0.01746096 0.00383054 0.28598622],0
6435,[0.02497148 0.0146202  0.01600223 ... 0.09266819 0.05274624 0.05890843],0
6436,[0.20208169 0.27835632 0.1081098  ... 0.17435955 0.02375058 0.01968607],1
6437,[0.0474189  0.2722408  0.00989402 ... 0.11311424 0.00633706 0.        ],1
6438,[0.11999373 0.36877553 0.14714272 ... 0.13538613 0.05352465 0.        ],1
6439,[0.14663302 0.3271026  0.27550277 ... 0.07482755 0.01260054 0.10090849],0
6440,[0.08936326 0.23456227 0.15709395 ... 0.0938654  0.03529245 0.        ],0
6441,[0.25101215 0.35347256 0.14201604 ... 0.015176   0.00776642 0.0143603 ],0
6442,[0.12404543 0.1262424  0.06637172 ... 0.02284848 0.0029449  0.00032787],1
6443,[0.04537684 0.34495194 0.18277103 ... 0.02030599 0.00091464 0.0104675 ],0
6444,[0.30811795 0.34070929 0.26921912 ... 0.03696679 0.01606155 0.20624473],0
6445,[0.34740232 0.52656778 0.11015457 ... 0.04290014 0.         0.22578645],0
6446,[0.05731264 0.11186789 0.00728216 ... 0.1807155  0.16877545 0.05397848],0
6447,[0.22934357 0.22205627 0.06885896 ... 0.01617927 0.         0.2177065 ],0
6448,[0.10974629 0.25619642 0.05230898 ... 0.06942326 0.06761631 0.03292734],0
6449,[0.06479943 0.20751437 0.12309964 ... 0.07363679 0.06872748 0.        ],0
6450,[0.05907935 0.30338807 0.03090365 ... 0.         0.         0.        ],0
6451,[0.02852909 0.10181197 0.01702218 ... 0.19385937 0.02573585 0.02011533],0
6452,[0.08655651 0.22043537 0.16538074 ... 0.06022627 0.02320808 0.04607084],0
6453,[0.16799927 0.22332203 0.10337424 ... 0.23247429 0.07450046 0.03173232],0
6454,[       nan        nan        nan ... 0.10231188 0.0664351  0.06492664],0
6455,[0.2031928  0.19338113 0.07073567 ... 0.01513924 0.01194182 0.00369857],0
6456,[0.12102915 0.30021107 0.0512213  ... 0.         0.         0.        ],1
6457,[0.         0.43854172 0.         ... 0.0545527  0.016686   0.02142751],0
6458,[0.02386599 0.32885376 0.01962148 ... 0.14637661 0.02292467 0.07064081],0
6459,[0.10589202 0.12325737 0.05298544 ... 0.1207334  0.04083498 0.0621766 ],0
6460,[0.22709674 0.12899454 0.08220621 ... 0.11440384 0.04964638 0.07291337],0
6461,[0.01857099 0.03072033 0.02929499 ... 0.01403378 0.01004838 0.0086064 ],1
6462,[0.09746732 0.25731664 0.21240859 ... 0.1040744  0.06986073 0.19003168],0
6463,[0.0253166  0.05522919 0.03435712 ... 0.12012802 0.04327416 0.08731147],0
6464,[0.13827474 0.379105   0.01744224 ... 0.07534888 0.04152061 0.01618199],1
6465,[0.11534693 0.42011704 0.04395935 ... 0.21636709 0.2193766  0.06189198],0
6466,[0.12335028 0.2151056  0.10797326 ... 0.09244609 0.0385413  0.01711787],0
6467,[0.15319849 0.44915891 0.08068695 ... 0.14549162 0.01778534 0.03816585],0
6468,[0.00166597 0.0968818  0.03760625 ... 0.00243709 0.00309309 0.00889817],0
6469,[0.01862951 0.02834566 0.00924971 ... 0.09878747 0.02183582 0.00277743],1
6470,[0.07456489 0.26220612 0.21898456 ... 0.00598872 0.00039085 0.02417828],0
6471,[0.06141578 0.16866964 0.12237595 ... 0.05640931 0.02925852 0.14820811],0
6472,[0.         0.18453167 0.06199997 ... 0.06644719 0.05913552 0.01985047],0
6473,[0.14422091 0.23796788 0.1076073  ... 0.0667872  0.048271   0.0228864 ],1
6474,[0.17875405 0.26335857 0.08994879 ... 0.06172297 0.05640233 0.06227388],0
6475,[0.11420087 0.37113875 0.04412542 ... 0.0466435  0.02708076 0.01698656],0
